ReviewID,ProductID,UserID,ReviewText,ReviewDate,Rating,Sentiment,ProductName,Details,Price,Category
889,123,1386,The cotton fabric is very comfortable.,11-04-2024,5,Positive,Onam Saree,"Cotton, formal",1035,Kalamkari
890,113,1352,"The saree is fine, but not very festive.",19-11-2023,3,Neutral,Onam Saree,"Cotton, formal",1596,Onam
891,170,1195,"Not as vibrant as shown in the picture, quite dull.",20-01-2024,1,Negative,Kalamkari Saree,"Cotton, lightweight",1607,Onam
892,163,1573,Fabric is fine but not very comfortable.,03-12-2023,3,Neutral,Office Saree,"Cotton, printed",1461,Kalamkari
893,161,1828,"Perfect for summer, light and airy.",26-01-2024,5,Positive,Jaipuri Saree,"Cotton, printed",1291,Office
894,149,1767,"Average quality, not very impressive.",21-02-2024,3,Neutral,Onam Saree,"Cotton, handloom",1172,Jaipuri
895,173,1514,"Fabric is too stiff, not comfortable for office.",27-02-2024,2,Negative,Office Saree,"Cotton, lightweight",1430,Jaipuri
896,137,1557,It's okay for casual wear.,12-08-2023,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1634,Onam
897,156,1590,"Not comfortable, fabric feels harsh on the skin.",12-06-2024,2,Negative,Onam Saree,"Cotton, printed",1334,Office
898,168,1002,Poor quality handloom work.,16-02-2024,2,Negative,Kalamkari Saree,"Cotton, printed",1965,Jaipuri
899,139,1748,Okay for casual wear but not for Onam.,16-11-2023,3,Neutral,Onam Saree,"Cotton, formal",1419,Jaipuri
900,126,1200,"Looks cheap, not suitable for formal wear.",22-09-2023,1,Negative,Office Saree,"Cotton, handloom",1315,Jaipuri
901,136,1340,Satisfactory but expected better.,09-06-2024,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1614,Onam
902,113,1917,"Fabric is too stiff, not comfortable for office.",25-05-2024,2,Negative,Office Saree,"Cotton, formal",1406,Kalamkari
903,141,1664,Decent saree but colors are a bit off.,23-01-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1208,Kalamkari
904,163,1254,"Disappointed with the purchase, not worth the price.",09-06-2024,2,Negative,Kalamkari Saree,"Cotton, formal",1227,Kalamkari
905,173,1678,"Lightweight and easy to wear, ideal for festive occasions.",16-03-2024,4,Positive,Onam Saree,"Cotton, formal",1814,Kalamkari
906,110,1813,"Simple yet stylish, great for daily wear.",20-01-2024,4,Positive,Office Saree,"Cotton, formal",1646,Office
907,165,1109,"Disappointed with the quality, feels rough.",26-10-2023,1,Negative,Office Saree,"Cotton, lightweight",1988,Kalamkari
908,174,1642,"Average quality, suitable for occasional wear.",22-07-2023,3,Neutral,Kalamkari Saree,"Cotton, printed",1307,Kalamkari
909,176,1917,It's okay for casual wear.,05-06-2024,3,Neutral,Jaipuri Saree,"Cotton, printed",1987,Jaipuri
910,132,1725,"Decent saree, but expected better quality.",09-11-2023,3,Neutral,Jaipuri Saree,"Cotton, formal",1791,Office
911,126,1254,"Fabric feels rough, not comfortable.",07-07-2023,2,Negative,Jaipuri Saree,"Cotton, lightweight",1372,Kalamkari
912,150,1639,Decent saree but colors are a bit off.,17-05-2024,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1125,Kalamkari
913,187,1129,"Perfect saree for office wear, very elegant.",01-07-2024,4,Positive,Office Saree,"Cotton, lightweight",1999,Onam
914,172,1072,Fabric is fine but not very comfortable.,19-03-2024,3,Neutral,Office Saree,"Cotton, handloom",1077,Onam
915,155,1728,It's okay for casual wear.,05-08-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1144,Onam
916,131,1486,Satisfactory for office but expected better.,29-10-2023,3,Neutral,Office Saree,"Cotton, printed",1209,Kalamkari
917,108,1491,The colors are vibrant and look amazing.,31-05-2024,4,Positive,Jaipuri Saree,"Cotton, handloom",1775,Jaipuri
918,141,1723,"Colors are dull, not as shown in the picture.",16-04-2024,1,Negative,Office Saree,"Cotton, handloom",1350,Onam
919,132,1042,"The saree is fine, but not very festive.",26-05-2024,3,Neutral,Onam Saree,"Cotton, printed",1673,Jaipuri
920,137,1217,"Perfect saree for office wear, very elegant.",24-08-2023,5,Positive,Office Saree,"Cotton, lightweight",1196,Onam
921,159,1506,The saree is okay for office but nothing special.,17-06-2024,3,Neutral,Office Saree,"Cotton, handloom",1134,Onam
922,148,1943,It's okay for casual wear.,09-12-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1502,Onam
923,117,1460,"Disappointed with the quality, looks cheap.",05-04-2024,1,Negative,Jaipuri Saree,"Cotton, printed",1044,Onam
924,120,1175,"Average quality, not very impressive.",26-05-2024,3,Neutral,Onam Saree,"Cotton, printed",1398,Office
925,104,1498,Prints faded after first wash.,23-10-2023,2,Negative,Jaipuri Saree,"Cotton, handloom",1767,Onam
926,191,1923,"Not comfortable, fabric feels harsh on the skin.",26-07-2023,1,Negative,Onam Saree,"Cotton, printed",1444,Jaipuri
927,111,1521,"Perfect saree for office wear, very elegant.",03-07-2024,4,Positive,Office Saree,"Cotton, formal",1534,Office
928,146,1409,Decent for the price but could be better.,26-01-2024,3,Neutral,Onam Saree,"Cotton, printed",1685,Kalamkari
929,165,1462,The cotton fabric is very comfortable.,12-04-2024,4,Positive,Onam Saree,"Cotton, printed",1209,Jaipuri
930,135,1669,Fabric is satisfactory but nothing special.,26-09-2023,3,Neutral,Jaipuri Saree,"Cotton, formal",1285,Jaipuri
931,139,1692,Poor quality handloom work.,25-08-2023,1,Negative,Kalamkari Saree,"Cotton, formal",1363,Kalamkari
932,158,1147,Prints faded after first wash.,18-06-2024,1,Negative,Jaipuri Saree,"Cotton, formal",1522,Onam
933,126,1588,"Average quality, suitable for occasional office wear.",04-11-2023,3,Neutral,Office Saree,"Cotton, formal",1006,Office
934,150,1725,"Perfect for summer, light and airy.",25-06-2024,4,Positive,Jaipuri Saree,"Cotton, lightweight",1334,Office
935,181,1908,Decent saree but colors are a bit off.,13-04-2024,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1329,Jaipuri
936,130,1597,"Not as vibrant as shown in the picture, quite dull.",07-06-2024,2,Negative,Kalamkari Saree,"Cotton, handloom",1358,Jaipuri
937,164,1360,"Not as vibrant as shown in the picture, quite dull.",14-12-2023,1,Negative,Kalamkari Saree,"Cotton, printed",1790,Onam
938,111,1270,The saree shrunk after washing.,14-05-2024,2,Negative,Jaipuri Saree,"Cotton, printed",1160,Jaipuri
939,151,1046,The handloom work on this saree is exceptional.,27-04-2024,4,Positive,Kalamkari Saree,"Cotton, handloom",1333,Onam
940,196,1886,Expected more vibrant colors.,14-03-2024,3,Neutral,Onam Saree,"Cotton, printed",1406,Onam
941,170,1399,Decent for the price but could be better.,15-09-2023,3,Neutral,Onam Saree,"Cotton, lightweight",1177,Kalamkari
942,153,1117,"Too lightweight, feels cheap.",29-04-2024,1,Negative,Onam Saree,"Cotton, handloom",1953,Jaipuri
943,198,1983,The saree looks stunning and is of great quality.,31-07-2023,4,Positive,Kalamkari Saree,"Cotton, printed",1245,Kalamkari
944,193,1037,"Average quality, suitable for occasional wear.",15-05-2024,3,Neutral,Kalamkari Saree,"Cotton, handloom",1423,Jaipuri
945,105,1440,"The saree is fine, but not very festive.",25-04-2024,3,Neutral,Onam Saree,"Cotton, formal",1911,Kalamkari
946,174,1523,It's okay for casual wear.,14-12-2023,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1064,Onam
947,114,1279,"Comfortable and formal, ideal for work.",20-03-2024,4,Positive,Office Saree,"Cotton, formal",1913,Onam
948,137,1467,"Beautiful traditional design, highly recommend.",06-07-2023,4,Positive,Onam Saree,"Cotton, handloom",1404,Office
949,161,1485,The prints on this Jaipuri saree are beautiful.,20-10-2023,4,Positive,Jaipuri Saree,"Cotton, lightweight",1655,Jaipuri
950,121,1190,Decent for the price but could be better.,11-12-2023,3,Neutral,Onam Saree,"Cotton, printed",1560,Office
951,133,1968,"Beautiful traditional design, highly recommend.",19-05-2024,4,Positive,Onam Saree,"Cotton, formal",1575,Kalamkari
952,167,1320,"Disappointed with the quality, looks cheap.",20-11-2023,2,Negative,Jaipuri Saree,"Cotton, printed",1250,Jaipuri
953,176,1454,Satisfactory but expected better.,02-03-2024,3,Neutral,Kalamkari Saree,"Cotton, handloom",1051,Kalamkari
954,105,1550,The saree is okay for office but nothing special.,15-09-2023,3,Neutral,Office Saree,"Cotton, handloom",1326,Jaipuri
955,133,1131,The saree tore after a few uses.,28-01-2024,2,Negative,Onam Saree,"Cotton, printed",1594,Onam
956,185,1648,"Lightweight and easy to wear, ideal for festive occasions.",07-02-2024,4,Positive,Onam Saree,"Cotton, printed",1690,Office
957,179,1918,The saree shrunk after washing.,28-08-2023,2,Negative,Jaipuri Saree,"Cotton, lightweight",1471,Jaipuri
958,122,1841,Colors are not as vibrant as shown.,27-10-2023,2,Negative,Jaipuri Saree,"Cotton, handloom",1615,Jaipuri
959,162,1365,Colors are not as vibrant as shown.,12-12-2023,1,Negative,Jaipuri Saree,"Cotton, printed",1938,Kalamkari
960,115,1636,Decent saree but colors are a bit off.,29-05-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1202,Jaipuri
961,182,1134,"Lightweight and easy to wear, ideal for festive occasions.",18-11-2023,5,Positive,Onam Saree,"Cotton, lightweight",1740,Jaipuri
962,164,1198,"Simple yet stylish, great for daily wear.",29-08-2023,5,Positive,Office Saree,"Cotton, lightweight",1268,Office
963,159,1506,Great quality fabric and lovely patterns.,26-04-2024,4,Positive,Jaipuri Saree,"Cotton, handloom",1082,Onam
964,132,1477,"Lightweight and easy to wear, ideal for festive occasions.",28-10-2023,4,Positive,Onam Saree,"Cotton, handloom",1810,Jaipuri
965,126,1046,Looks professional and feels comfortable.,30-06-2024,4,Positive,Office Saree,"Cotton, formal",1832,Office
966,119,1586,The fabric is good quality and easy to maintain.,02-09-2023,4,Positive,Office Saree,"Cotton, printed",1649,Office
967,185,1416,"Fabric quality is poor, not suitable for Onam.",08-06-2024,2,Negative,Onam Saree,"Cotton, printed",1527,Onam
968,140,1899,"Too lightweight, feels cheap.",01-08-2023,2,Negative,Onam Saree,"Cotton, printed",1222,Kalamkari
969,107,1451,Beautiful Kalamkari saree with intricate designs.,10-01-2024,4,Positive,Kalamkari Saree,"Cotton, lightweight",1223,Kalamkari
970,157,1263,The fabric is rough and uncomfortable.,30-12-2023,1,Negative,Kalamkari Saree,"Cotton, printed",1219,Office
971,102,1110,Feels very soft and comfortable to wear.,19-01-2024,4,Positive,Jaipuri Saree,"Cotton, formal",1938,Jaipuri
972,106,1086,"Colors faded after one wash, very disappointing.",12-03-2024,1,Negative,Onam Saree,"Cotton, formal",1769,Office
973,117,1216,"Average quality, suitable for occasional office wear.",12-07-2023,3,Neutral,Office Saree,"Cotton, formal",1403,Jaipuri
974,172,1644,Decent for the price but could be better.,02-01-2024,3,Neutral,Onam Saree,"Cotton, printed",1576,Jaipuri
975,116,1565,"The saree is fine, but not very festive.",21-02-2024,3,Neutral,Onam Saree,"Cotton, printed",1542,Office
976,161,1436,"Comfortable and formal, ideal for work.",12-08-2023,5,Positive,Office Saree,"Cotton, lightweight",1759,Jaipuri
977,121,1110,The cotton fabric is very comfortable.,23-07-2023,5,Positive,Onam Saree,"Cotton, formal",1621,Jaipuri
978,154,1918,Prints faded after first wash.,07-06-2024,1,Negative,Jaipuri Saree,"Cotton, handloom",1285,Kalamkari
979,159,1878,"Perfect for summer, light and airy.",20-11-2023,4,Positive,Jaipuri Saree,"Cotton, lightweight",1767,Jaipuri
980,127,1744,"Not comfortable, fabric feels harsh on the skin.",09-12-2023,1,Negative,Onam Saree,"Cotton, handloom",1141,Kalamkari
981,154,1309,The prints on this Jaipuri saree are beautiful.,23-12-2023,5,Positive,Jaipuri Saree,"Cotton, handloom",1779,Jaipuri
982,121,1893,Beautiful Kalamkari saree with intricate designs.,26-12-2023,5,Positive,Kalamkari Saree,"Cotton, printed",1762,Jaipuri
983,102,1786,Satisfactory for office but expected better.,20-05-2024,3,Neutral,Office Saree,"Cotton, formal",1453,Kalamkari
984,107,1770,"Decent saree, but expected better quality.",28-02-2024,3,Neutral,Jaipuri Saree,"Cotton, printed",1084,Kalamkari
985,180,1759,I love the traditional Kalamkari patterns.,09-01-2024,4,Positive,Kalamkari Saree,"Cotton, printed",1884,Kalamkari
986,100,1131,Fabric is fine but the design is not great.,19-12-2023,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1042,Jaipuri
987,148,1238,Fabric is fine but the design is not great.,05-01-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1908,Office
988,142,1319,The saree is okay for office but nothing special.,13-05-2024,3,Neutral,Office Saree,"Cotton, lightweight",1847,Office
989,114,1443,The saree tore after a few uses.,12-10-2023,2,Negative,Onam Saree,"Cotton, lightweight",1975,Kalamkari
990,146,1434,"Disappointed with the quality, feels rough.",15-03-2024,2,Negative,Office Saree,"Cotton, printed",1200,Kalamkari
991,187,1072,"Not a good fit for office wear, very uncomfortable.",04-03-2024,2,Negative,Office Saree,"Cotton, handloom",1320,Office
992,152,1017,"Colors are okay, but not very vibrant.",12-03-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1786,Jaipuri
993,162,1560,"Fabric is too stiff, not comfortable for office.",17-04-2024,2,Negative,Office Saree,"Cotton, lightweight",1110,Office
994,108,1019,The fabric is good quality and easy to maintain.,20-07-2023,4,Positive,Office Saree,"Cotton, lightweight",1103,Onam
995,197,1175,The saree tore after a few uses.,24-11-2023,1,Negative,Onam Saree,"Cotton, handloom",1989,Kalamkari
996,140,1002,"Colors faded after one wash, very disappointing.",31-10-2023,1,Negative,Onam Saree,"Cotton, formal",1622,Office
997,108,1788,Okay for casual wear but not for Onam.,16-06-2024,3,Neutral,Onam Saree,"Cotton, handloom",1073,Office
998,107,1600,Fabric is satisfactory but nothing special.,02-04-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1853,Office
999,122,1700,Received many compliments during Onam.,05-11-2023,5,Positive,Onam Saree,"Cotton, lightweight",1375,Jaipuri
1000,169,1253,"Average quality, suitable for occasional office wear.",30-12-2023,3,Neutral,Office Saree,"Cotton, formal",1086,Office
